InvoiceNo,StockCode,Description,Quantity,InvoiceDate,InvoiceDateOnly,Year,Month,YearMonth,DayOfWeek,UnitPrice,Revenue,CustomerIDClean,CustomerSegment,Country,revenue
555542,22840,ROUND CAKE TIN VINTAGE RED,2,2011-06-05 12:51:00,2011-06-05,2011,6,2011-06,Sunday,7.95,15.9,15108,Identified customer,European Community,15.9
555542,21675,BUTTERFLIES STICKERS,12,2011-06-05 12:51:00,2011-06-05,2011,6,2011-06,Sunday,0.85,10.2,15108,Identified customer,European Community,10.2
555542,22838,3 TIER CAKE TIN RED AND CREAM,2,2011-06-05 12:51:00,2011-06-05,2011,6,2011-06,Sunday,14.95,29.9,15108,Identified customer,European Community,29.9
555542,22314,OFFICE MUG WARMER CHOC+BLUE,12,2011-06-05 12:51:00,2011-06-05,2011,6,2011-06,Sunday,2.95,35.400000000000006,15108,Identified customer,European Community,35.400000000000006
555553,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-06-05 13:45:00,2011-06-05,2011,6,2011-06,Sunday,2.95,17.700000000000003,12662,Identified customer,Germany,17.700000000000003
555553,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-06-05 13:45:00,2011-06-05,2011,6,2011-06,Sunday,4.15,16.6,12662,Identified customer,Germany,16.6
555560,85214,TUB 24 PINK FLOWER PEGS,1,2011-06-05 14:20:00,2011-06-05,2011,6,2011-06,Sunday,1.65,1.65,17346,Identified customer,United Kingdom,1.65
555562,22315,200 RED + WHITE BENDY STRAWS,1,2011-06-05 14:45:00,2011-06-05,2011,6,2011-06,Sunday,1.25,1.25,17841,Identified customer,United Kingdom,1.25
555566,22384,LUNCH BAG PINK POLKADOT,3,2011-06-05 15:19:00,2011-06-05,2011,6,2011-06,Sunday,1.65,4.949999999999999,14659,Identified customer,United Kingdom,4.949999999999999
555567,22740,POLKADOT PEN,48,2011-06-05 15:25:00,2011-06-05,2011,6,2011-06,Sunday,0.85,40.8,17050,Identified customer,United Kingdom,40.8
555567,23162,REGENCY TEA STRAINER,4,2011-06-05 15:25:00,2011-06-05,2011,6,2011-06,Sunday,3.75,15.0,17050,Identified customer,United Kingdom,15.0
555570,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-06-05 15:36:00,2011-06-05,2011,6,2011-06,Sunday,6.25,12.5,15152,Identified customer,United Kingdom,12.5
555572,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-06-05 15:37:00,2011-06-05,2011,6,2011-06,Sunday,1.25,15.0,12449,Identified customer,Belgium,15.0
555572,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-06-05 15:37:00,2011-06-05,2011,6,2011-06,Sunday,2.95,17.700000000000003,12449,Identified customer,Belgium,17.700000000000003
555572,21915,RED  HARMONICA IN BOX ,12,2011-06-05 15:37:00,2011-06-05,2011,6,2011-06,Sunday,1.25,15.0,12449,Identified customer,Belgium,15.0
555573,22714,CARD BIRTHDAY COWBOY,12,2011-06-05 15:46:00,2011-06-05,2011,6,2011-06,Sunday,0.42,5.04,15349,Identified customer,United Kingdom,5.04
555574,23175,REGENCY MILK JUG PINK ,4,2011-06-05 15:46:00,2011-06-05,2011,6,2011-06,Sunday,3.25,13.0,12417,Identified customer,Belgium,13.0
555586,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-06-06 09:12:00,2011-06-06,2011,6,2011-06,Monday,1.65,16.5,14232,Identified customer,United Kingdom,16.5
555630,21755,LOVE BUILDING BLOCK WORD,3,2011-06-06 12:04:00,2011-06-06,2011,6,2011-06,Monday,5.95,17.85,14732,Identified customer,United Kingdom,17.85
555631,22473,TV DINNER TRAY VINTAGE PAISLEY,2,2011-06-06 12:06:00,2011-06-06,2011,6,2011-06,Monday,4.95,9.9,18118,Identified customer,United Kingdom,9.9
555634,23112,PARISIENNE CURIO CABINET,2,2011-06-06 12:29:00,2011-06-06,2011,6,2011-06,Monday,7.5,15.0,13319,Identified customer,United Kingdom,15.0
555637,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-06-06 12:47:00,2011-06-06,2011,6,2011-06,Monday,7.95,15.9,12535,Identified customer,France,15.9
555638,23207,LUNCH BAG ALPHABET DESIGN,20,2011-06-06 12:51:00,2011-06-06,2011,6,2011-06,Monday,1.65,33.0,15150,Identified customer,United Kingdom,33.0
555650,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-06-06 13:48:00,2011-06-06,2011,6,2011-06,Monday,7.95,15.9,14156,Identified customer,EIRE,15.9
555650,15056N,EDWARDIAN PARASOL NATURAL,3,2011-06-06 13:48:00,2011-06-06,2011,6,2011-06,Monday,5.95,17.85,14156,Identified customer,EIRE,17.85
555691,20726,LUNCH BAG WOODLAND,10,2011-06-06 14:31:00,2011-06-06,2011,6,2011-06,Monday,1.65,16.5,12843,Identified customer,United Kingdom,16.5
555704,22469,HEART OF WICKER SMALL,12,2011-06-06 15:06:00,2011-06-06,2011,6,2011-06,Monday,1.65,19.8,14944,Identified customer,United Kingdom,19.799999999999997
555719,22897,OVEN MITT APPLES DESIGN,10,2011-06-06 15:31:00,2011-06-06,2011,6,2011-06,Monday,1.45,14.5,12609,Identified customer,Germany,14.5
555719,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-06-06 15:31:00,2011-06-06,2011,6,2011-06,Monday,2.95,17.700000000000003,12609,Identified customer,Germany,17.700000000000003
555722,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-06-06 16:06:00,2011-06-06,2011,6,2011-06,Monday,5.79,23.16,Unknown,Unknown customer,United Kingdom,23.16
555726,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-06-06 16:23:00,2011-06-06,2011,6,2011-06,Monday,8.5,17.0,12540,Identified customer,Spain,17.0
555726,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-06 16:23:00,2011-06-06,2011,6,2011-06,Monday,0.85,8.5,12540,Identified customer,Spain,8.5
555726,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-06-06 16:23:00,2011-06-06,2011,6,2011-06,Monday,12.75,12.75,12540,Identified customer,Spain,12.75
555728,22363,GLASS JAR MARMALADE ,1,2011-06-06 16:41:00,2011-06-06,2011,6,2011-06,Monday,2.95,2.95,17252,Identified customer,United Kingdom,2.95
555810,20727,LUNCH BAG  BLACK SKULL.,10,2011-06-07 11:39:00,2011-06-07,2011,6,2011-06,Tuesday,1.65,16.5,17091,Identified customer,United Kingdom,16.5
555835,22147,FELTCRAFT BUTTERFLY HEARTS,2,2011-06-07 12:34:00,2011-06-07,2011,6,2011-06,Tuesday,1.45,2.9,14525,Identified customer,United Kingdom,2.9
555835,85099F,JUMBO BAG STRAWBERRY,1,2011-06-07 12:34:00,2011-06-07,2011,6,2011-06,Tuesday,2.08,2.08,14525,Identified customer,United Kingdom,2.08
555843,48138,DOORMAT UNION FLAG,2,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,7.95,15.9,12584,Identified customer,Italy,15.9
555843,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,0.83,9.96,12584,Identified customer,Italy,9.959999999999999
555843,22848,BREAD BIN DINER STYLE PINK,2,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,16.95,33.9,12584,Identified customer,Italy,33.9
555843,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,7.95,15.9,12584,Identified customer,Italy,15.9
555843,22366,DOORMAT AIRMAIL ,2,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,7.95,15.9,12584,Identified customer,Italy,15.9
555843,22692,DOORMAT WELCOME TO OUR HOME,2,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,7.95,15.9,12584,Identified customer,Italy,15.9
555843,22627,MINT KITCHEN SCALES,2,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,8.5,17.0,12584,Identified customer,Italy,17.0
555843,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,2.95,17.700000000000003,12584,Identified customer,Italy,17.700000000000003
555843,22849,BREAD BIN DINER STYLE MINT,1,2011-06-07 13:00:00,2011-06-07,2011,6,2011-06,Tuesday,16.95,16.95,12584,Identified customer,Italy,16.95
555847,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-06-07 13:27:00,2011-06-07,2011,6,2011-06,Tuesday,4.95,14.85,14880,Identified customer,United Kingdom,14.850000000000001
555847,22983,CARD BILLBOARD FONT,12,2011-06-07 13:27:00,2011-06-07,2011,6,2011-06,Tuesday,0.42,5.04,14880,Identified customer,United Kingdom,5.04
555851,23209,LUNCH BAG DOILEY PATTERN ,4,2011-06-07 13:37:00,2011-06-07,2011,6,2011-06,Tuesday,1.65,6.6,13050,Identified customer,United Kingdom,6.6
555858,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-07 14:12:00,2011-06-07,2011,6,2011-06,Tuesday,0.55,13.2,14911,Identified customer,EIRE,13.200000000000001
555858,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-06-07 14:12:00,2011-06-07,2011,6,2011-06,Tuesday,0.85,10.2,14911,Identified customer,EIRE,10.2
555859,21915,RED  HARMONICA IN BOX ,12,2011-06-07 14:22:00,2011-06-07,2011,6,2011-06,Tuesday,1.25,15.0,17987,Identified customer,United Kingdom,15.0
555862,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-06-07 14:28:00,2011-06-07,2011,6,2011-06,Tuesday,0.85,10.2,12757,Identified customer,Portugal,10.2
555862,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-06-07 14:28:00,2011-06-07,2011,6,2011-06,Tuesday,2.08,20.8,12757,Identified customer,Portugal,20.8
555865,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,2011-06-07 14:30:00,2011-06-07,2011,6,2011-06,Tuesday,3.75,7.5,14530,Identified customer,United Kingdom,7.5
555925,22269,EGG CUP NATURAL CHICKEN,2,2011-06-07 17:13:00,2011-06-07,2011,6,2011-06,Tuesday,0.83,1.66,Unknown,Unknown customer,United Kingdom,1.66
555931,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,2.1,12.6,17828,Identified customer,Malta,12.600000000000001
555931,84638,SMALL KITCHEN FLOWER POTS PLAQUE,2,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,6.95,13.9,17828,Identified customer,Malta,13.9
555931,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,1.25,15.0,17828,Identified customer,Malta,15.0
555931,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,1.49,17.88,17828,Identified customer,Malta,17.88
555931,22067,CHOC TRUFFLE GOLD TRINKET POT ,12,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,1.65,19.8,17828,Identified customer,Malta,19.799999999999997
555931,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,2.95,17.700000000000003,17828,Identified customer,Malta,17.700000000000003
555931,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,2.95,17.700000000000003,17828,Identified customer,Malta,17.700000000000003
555931,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,9.95,19.9,17828,Identified customer,Malta,19.9
555931,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,2.1,25.200000000000003,17828,Identified customer,Malta,25.200000000000003
555931,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-06-08 08:31:00,2011-06-08,2011,6,2011-06,Wednesday,2.95,17.700000000000003,17828,Identified customer,Malta,17.700000000000003
555933,23049,RECYCLED ACAPULCO MAT RED,2,2011-06-08 08:49:00,2011-06-08,2011,6,2011-06,Wednesday,8.25,16.5,12567,Identified customer,France,16.5
555937,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-06-08 09:39:00,2011-06-08,2011,6,2011-06,Wednesday,2.55,15.3,12683,Identified customer,France,15.299999999999999
555941,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-06-08 10:10:00,2011-06-08,2011,6,2011-06,Wednesday,0.85,10.2,12726,Identified customer,France,10.2
555943,22716,CARD CIRCUS PARADE,12,2011-06-08 10:15:00,2011-06-08,2011,6,2011-06,Wednesday,0.42,5.04,13520,Identified customer,Switzerland,5.04
555947,21287,SCENTED VELVET LOUNGE CANDLE ,72,2011-06-08 10:45:00,2011-06-08,2011,6,2011-06,Wednesday,0.38,27.36,14911,Identified customer,EIRE,27.36
555947,84226,HEN HOUSE W FAMILY IN BARN & NEST,34,2011-06-08 10:45:00,2011-06-08,2011,6,2011-06,Wednesday,0.64,21.76,14911,Identified customer,EIRE,21.76
555947,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,2011-06-08 10:45:00,2011-06-08,2011,6,2011-06,Wednesday,0.79,18.96,14911,Identified customer,EIRE,18.96
556020,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-06-08 12:03:00,2011-06-08,2011,6,2011-06,Wednesday,1.65,3.3,13571,Identified customer,United Kingdom,3.3
556020,22501,PICNIC BASKET WICKER LARGE,2,2011-06-08 12:03:00,2011-06-08,2011,6,2011-06,Wednesday,9.95,19.9,13571,Identified customer,United Kingdom,19.9
556024,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-06-08 12:21:00,2011-06-08,2011,6,2011-06,Wednesday,4.95,19.8,12808,Identified customer,Portugal,19.8
556039,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-08 12:40:00,2011-06-08,2011,6,2011-06,Wednesday,3.25,19.5,13001,Identified customer,United Kingdom,19.5
556050,48194,DOORMAT HEARTS,2,2011-06-08 13:04:00,2011-06-08,2011,6,2011-06,Wednesday,7.95,15.9,14367,Identified customer,United Kingdom,15.9
556051,22696,WICKER WREATH LARGE,2,2011-06-08 13:09:00,2011-06-08,2011,6,2011-06,Wednesday,1.95,3.9,13742,Identified customer,United Kingdom,3.9
556056,22659,LUNCH BOX I LOVE LONDON,2,2011-06-08 13:35:00,2011-06-08,2011,6,2011-06,Wednesday,1.95,3.9,17841,Identified customer,United Kingdom,3.9
556080,84692,BOX OF 24 COCKTAIL PARASOLS,2,2011-06-08 15:21:00,2011-06-08,2011,6,2011-06,Wednesday,1.63,3.26,Unknown,Unknown customer,United Kingdom,3.26
556081,21866,UNION JACK FLAG LUGGAGE TAG,2,2011-06-08 15:22:00,2011-06-08,2011,6,2011-06,Wednesday,3.29,6.58,Unknown,Unknown customer,United Kingdom,6.58
556085,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-06-08 15:23:00,2011-06-08,2011,6,2011-06,Wednesday,9.96,9.96,Unknown,Unknown customer,United Kingdom,9.96
556086,22386,JUMBO BAG PINK POLKADOT,1,2011-06-08 15:24:00,2011-06-08,2011,6,2011-06,Wednesday,4.13,4.13,Unknown,Unknown customer,United Kingdom,4.13
556092,82580,BATHROOM METAL SIGN,2,2011-06-08 15:25:00,2011-06-08,2011,6,2011-06,Wednesday,1.25,2.5,Unknown,Unknown customer,United Kingdom,2.5
556093,21164,HOME SWEET HOME METAL SIGN ,1,2011-06-08 15:26:00,2011-06-08,2011,6,2011-06,Wednesday,5.79,5.79,Unknown,Unknown customer,United Kingdom,5.79
556103,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,2011-06-08 16:18:00,2011-06-08,2011,6,2011-06,Wednesday,1.25,30.0,16011,Identified customer,United Kingdom,30.0
556103,22676,FRENCH BLUE METAL DOOR SIGN 1,4,2011-06-08 16:18:00,2011-06-08,2011,6,2011-06,Wednesday,1.25,5.0,16011,Identified customer,United Kingdom,5.0
556104,21213,PACK OF 72 SKULL CAKE CASES,24,2011-06-08 16:34:00,2011-06-08,2011,6,2011-06,Wednesday,0.55,13.2,13875,Identified customer,United Kingdom,13.200000000000001
556106,23245,SET OF 3 REGENCY CAKE TINS,2,2011-06-08 16:54:00,2011-06-08,2011,6,2011-06,Wednesday,4.95,9.9,14056,Identified customer,United Kingdom,9.9
556111,21155,RED RETROSPOT PEG BAG,6,2011-06-09 09:16:00,2011-06-09,2011,6,2011-06,Thursday,2.55,15.3,13004,Identified customer,United Kingdom,15.299999999999999
556119,23084,RABBIT NIGHT LIGHT,24,2011-06-09 10:05:00,2011-06-09,2011,6,2011-06,Thursday,1.79,42.96,12594,Identified customer,Italy,42.96
556120,22609,PENS ASSORTED SPACEBALL,72,2011-06-09 10:06:00,2011-06-09,2011,6,2011-06,Thursday,0.19,13.68,16722,Identified customer,United Kingdom,13.68
556127,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,0.55,13.2,12406,Identified customer,Denmark,13.200000000000001
556127,21231,SWEETHEART CERAMIC TRINKET BOX,24,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,1.25,30.0,12406,Identified customer,Denmark,30.0
556127,22585,PACK OF 6 BIRDY GIFT TAGS,24,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,1.25,30.0,12406,Identified customer,Denmark,30.0
556127,23237,SET OF 4 KNICK KNACK TINS LEAVES ,12,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,4.15,49.8,12406,Identified customer,Denmark,49.800000000000004
556127,22584,PACK OF 6 PANNETONE GIFT BOXES,12,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,2.55,30.6,12406,Identified customer,Denmark,30.599999999999998
556126,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-06-09 10:23:00,2011-06-09,2011,6,2011-06,Thursday,0.85,10.2,14911,Identified customer,EIRE,10.2
556182,21329,DINOSAURS  WRITING SET ,1,2011-06-09 11:35:00,2011-06-09,2011,6,2011-06,Thursday,1.65,1.65,16892,Identified customer,United Kingdom,1.65
556190,22469,HEART OF WICKER SMALL,12,2011-06-09 12:01:00,2011-06-09,2011,6,2011-06,Thursday,1.65,19.8,15780,Identified customer,United Kingdom,19.799999999999997
556194,23298,SPOTTY BUNTING,9,2011-06-09 12:20:00,2011-06-09,2011,6,2011-06,Thursday,4.95,44.55,12483,Identified customer,Sweden,44.550000000000004
556194,22492,MINI PAINT SET VINTAGE ,36,2011-06-09 12:20:00,2011-06-09,2011,6,2011-06,Thursday,0.65,23.4,12483,Identified customer,Sweden,23.400000000000002
556194,23084,RABBIT NIGHT LIGHT,24,2011-06-09 12:20:00,2011-06-09,2011,6,2011-06,Thursday,1.79,42.96,12483,Identified customer,Sweden,42.96
556194,22378,WALL TIDY RETROSPOT ,15,2011-06-09 12:20:00,2011-06-09,2011,6,2011-06,Thursday,2.1,31.5,12483,Identified customer,Sweden,31.5
556199,16156L,WRAP CAROUSEL,25,2011-06-09 12:40:00,2011-06-09,2011,6,2011-06,Thursday,0.42,10.5,16170,Identified customer,United Kingdom,10.5
556201,23173,REGENCY TEAPOT ROSES ,2,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,9.95,19.9,12347,Identified customer,Iceland,19.9
556201,23171,REGENCY TEA PLATE GREEN ,12,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,1.65,19.8,12347,Identified customer,Iceland,19.799999999999997
556201,22727,ALARM CLOCK BAKELIKE RED ,8,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,3.75,30.0,12347,Identified customer,Iceland,30.0
556201,85178,VICTORIAN SEWING KIT,12,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,1.25,15.0,12347,Identified customer,Iceland,15.0
556201,23174,REGENCY SUGAR BOWL GREEN,4,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,4.15,16.6,12347,Identified customer,Iceland,16.6
556201,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,3.29,13.16,12347,Identified customer,Iceland,13.16
556201,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,3.75,15.0,12347,Identified customer,Iceland,15.0
556201,23084,RABBIT NIGHT LIGHT,12,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,2.08,24.96,12347,Identified customer,Iceland,24.96
556201,22196,SMALL HEART MEASURING SPOONS,24,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,0.85,20.4,12347,Identified customer,Iceland,20.4
556201,51014C,"FEATHER PEN,COAL BLACK",12,2011-06-09 13:01:00,2011-06-09,2011,6,2011-06,Thursday,0.85,10.2,12347,Identified customer,Iceland,10.2
556206,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2011-06-09 13:46:00,2011-06-09,2011,6,2011-06,Thursday,9.95,19.9,14911,Identified customer,EIRE,19.9
556206,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,6,2011-06-09 13:46:00,2011-06-09,2011,6,2011-06,Thursday,2.55,15.3,14911,Identified customer,EIRE,15.299999999999999
556206,22627,MINT KITCHEN SCALES,2,2011-06-09 13:46:00,2011-06-09,2011,6,2011-06,Thursday,8.5,17.0,14911,Identified customer,EIRE,17.0
556237,23202,JUMBO BAG VINTAGE LEAF,2,2011-06-09 15:34:00,2011-06-09,2011,6,2011-06,Thursday,4.13,8.26,Unknown,Unknown customer,United Kingdom,8.26
556237,23199,JUMBO BAG APPLES,1,2011-06-09 15:34:00,2011-06-09,2011,6,2011-06,Thursday,4.13,4.13,Unknown,Unknown customer,United Kingdom,4.13
556237,23053,RECYCLED ACAPULCO MAT PINK,1,2011-06-09 15:34:00,2011-06-09,2011,6,2011-06,Thursday,16.63,16.63,Unknown,Unknown customer,United Kingdom,16.63
556237,84687,BEACH HUT SHELF W 3 DRAWERS,1,2011-06-09 15:34:00,2011-06-09,2011,6,2011-06,Thursday,11.63,11.63,Unknown,Unknown customer,United Kingdom,11.63
556239,22469,HEART OF WICKER SMALL,12,2011-06-09 15:48:00,2011-06-09,2011,6,2011-06,Thursday,1.65,19.8,15712,Identified customer,United Kingdom,19.799999999999997
556241,22423,REGENCY CAKESTAND 3 TIER,2,2011-06-09 16:04:00,2011-06-09,2011,6,2011-06,Thursday,12.75,25.5,12597,Identified customer,Spain,25.5
556241,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-06-09 16:04:00,2011-06-09,2011,6,2011-06,Thursday,0.83,9.96,12597,Identified customer,Spain,9.959999999999999
556241,23231,WRAP DOILEY DESIGN,25,2011-06-09 16:04:00,2011-06-09,2011,6,2011-06,Thursday,0.42,10.5,12597,Identified customer,Spain,10.5
556243,22421,LIPSTICK PEN FUSCHIA,15,2011-06-09 16:07:00,2011-06-09,2011,6,2011-06,Thursday,0.83,12.45,Unknown,Unknown customer,United Kingdom,12.45
556243,23171,REGENCY TEA PLATE GREEN ,1,2011-06-09 16:07:00,2011-06-09,2011,6,2011-06,Thursday,3.29,3.29,Unknown,Unknown customer,United Kingdom,3.29
556245,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-06-09 16:10:00,2011-06-09,2011,6,2011-06,Thursday,4.25,4.25,17841,Identified customer,United Kingdom,4.25
556246,23184,BULL DOG BOTTLE OPENER,1,2011-06-09 16:16:00,2011-06-09,2011,6,2011-06,Thursday,4.95,4.95,16113,Identified customer,United Kingdom,4.95
556248,84978,HANGING HEART JAR T-LIGHT HOLDER,24,2011-06-09 16:33:00,2011-06-09,2011,6,2011-06,Thursday,1.25,30.0,15681,Identified customer,United Kingdom,30.0
556258,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-06-09 17:48:00,2011-06-09,2011,6,2011-06,Thursday,0.55,13.2,12694,Identified customer,France,13.200000000000001
556258,22992,REVOLVER WOODEN RULER ,24,2011-06-09 17:48:00,2011-06-09,2011,6,2011-06,Thursday,1.95,46.8,12694,Identified customer,France,46.8
556259,22423,REGENCY CAKESTAND 3 TIER,2,2011-06-09 17:53:00,2011-06-09,2011,6,2011-06,Thursday,12.75,25.5,12721,Identified customer,France,25.5
556259,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-06-09 17:53:00,2011-06-09,2011,6,2011-06,Thursday,1.65,19.8,12721,Identified customer,France,19.799999999999997
556280,21179,NO JUNK MAIL METAL SIGN,6,2011-06-09 20:03:00,2011-06-09,2011,6,2011-06,Thursday,1.25,7.5,14584,Identified customer,United Kingdom,7.5
556298,20897,VINTAGE NOTEBOOK PARIS DAYS,6,2011-06-10 10:05:00,2011-06-10,2011,6,2011-06,Friday,2.95,17.700000000000003,16581,Identified customer,United Kingdom,17.700000000000003
556325,22617,BAKING SET SPACEBOY DESIGN,3,2011-06-10 11:20:00,2011-06-10,2011,6,2011-06,Friday,4.95,14.85,17234,Identified customer,United Kingdom,14.850000000000001
556415,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-06-10 12:19:00,2011-06-10,2011,6,2011-06,Friday,1.79,179.0,12409,Identified customer,Switzerland,179.0
556415,71053,WHITE METAL LANTERN,12,2011-06-10 12:19:00,2011-06-10,2011,6,2011-06,Friday,3.75,45.0,12409,Identified customer,Switzerland,45.0
556415,22549,PICTURE DOMINOES,24,2011-06-10 12:19:00,2011-06-10,2011,6,2011-06,Friday,1.45,34.8,12409,Identified customer,Switzerland,34.8
556415,22423,REGENCY CAKESTAND 3 TIER,12,2011-06-10 12:19:00,2011-06-10,2011,6,2011-06,Friday,12.75,153.0,12409,Identified customer,Switzerland,153.0
